model,strategy,article_id,error_type,category,entity,detail
llama3,zero_shot,art_077,false_positive_entity,companies,hertz foundation,
llama3,zero_shot,art_077,false_positive_entity,companies,mathworks fellowship,
llama3,zero_shot,art_077,false_positive_entity,companies,mit,
llama3,zero_shot,art_077,false_positive_entity,companies,schmidt sciences ai2050 fellowship,
llama3,zero_shot,art_077,false_positive_entity,companies,singapore defence science and technology agency,
llama3,zero_shot,art_077,false_positive_entity,companies,us air force office of scientific research,
llama3,zero_shot,art_077,false_positive_entity,companies,us army research office,
llama3,zero_shot,art_077,false_positive_entity,companies,us intelligence advanced research projects activity,
llama3,zero_shot,art_077,false_positive_entity,companies,us national science foundation,
llama3,zero_shot,art_077,false_positive_entity,models,meschers,
llama3,zero_shot,art_077,false_positive_entity,technologies,ai agents,
llama3,zero_shot,art_077,false_positive_entity,technologies,generative ai,
llama3,zero_shot,art_077,false_positive_entity,technologies,multimodal ai,
llama3,zero_shot,art_077,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_077,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_077,missed_entity,companies,adobe,
llama3,zero_shot,art_078,false_positive_entity,companies,fudan university,
llama3,zero_shot,art_078,false_positive_entity,companies,mit,
llama3,zero_shot,art_078,false_positive_entity,companies,mit sloan school of management,
llama3,zero_shot,art_078,false_positive_entity,companies,shenzhen university,
llama3,zero_shot,art_078,false_positive_entity,companies,sun yat-sen university,
llama3,zero_shot,art_078,false_positive_entity,technologies,ai agents,
llama3,zero_shot,art_078,false_positive_entity,technologies,generative ai,
llama3,zero_shot,art_078,false_positive_entity,technologies,multimodal ai,
llama3,zero_shot,art_078,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_078,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_079,false_positive_entity,companies,mit,
llama3,zero_shot,art_079,false_positive_entity,technologies,ai agents,
llama3,zero_shot,art_079,false_positive_entity,technologies,multimodal ai,
llama3,zero_shot,art_079,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_079,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_080,false_positive_entity,companies,carnegie mellon university,
llama3,zero_shot,art_080,false_positive_entity,companies,mit,
llama3,zero_shot,art_080,false_positive_entity,technologies,diffusion forcing,
llama3,zero_shot,art_080,false_positive_entity,technologies,multimodal ai,
llama3,zero_shot,art_080,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_080,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_081,false_positive_entity,companies,mit designx,
llama3,zero_shot,art_081,false_positive_entity,companies,mit morningside academy for design,
llama3,zero_shot,art_081,false_positive_entity,companies,mit museum,
llama3,zero_shot,art_081,false_positive_entity,companies,mit sloan school of management,
llama3,zero_shot,art_081,false_positive_entity,models,rose,
llama3,zero_shot,art_081,false_positive_entity,technologies,ai agents,
llama3,zero_shot,art_081,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_081,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_082,false_positive_entity,companies,ibm,
llama3,zero_shot,art_082,false_positive_entity,companies,mit,
llama3,zero_shot,art_082,false_positive_entity,companies,university of illinois at urbana-champaign,
llama3,zero_shot,art_082,false_positive_entity,models,codesteer,
llama3,zero_shot,art_082,false_positive_entity,technologies,generative ai,
llama3,zero_shot,art_082,false_positive_entity,technologies,multimodal ai,
llama3,zero_shot,art_082,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_082,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_082,missed_entity,companies,google deepmind,
llama3,zero_shot,art_083,false_positive_entity,companies,mit,
llama3,zero_shot,art_083,false_positive_entity,companies,mit open learning,
llama3,zero_shot,art_083,false_positive_entity,companies,national science foundation,
llama3,zero_shot,art_083,false_positive_entity,technologies,ai agents,
llama3,zero_shot,art_083,false_positive_entity,technologies,multimodal ai,
llama3,zero_shot,art_083,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_083,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_084,false_positive_entity,companies,cambridge university,
llama3,zero_shot,art_084,false_positive_entity,companies,microsoft research,
llama3,zero_shot,art_084,false_positive_entity,companies,mit,
llama3,zero_shot,art_084,false_positive_entity,companies,momentum ai,
llama3,zero_shot,art_084,false_positive_entity,companies,next sing,
llama3,zero_shot,art_084,false_positive_entity,companies,noaa,
llama3,zero_shot,art_084,false_positive_entity,technologies,ai agents,
llama3,zero_shot,art_084,false_positive_entity,technologies,generative ai,
llama3,zero_shot,art_084,false_positive_entity,technologies,multimodal ai,
llama3,zero_shot,art_084,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_084,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_084,missed_entity,companies,microsoft,
llama3,zero_shot,art_085,false_positive_entity,companies,harvey mudd college,
llama3,zero_shot,art_085,false_positive_entity,companies,mit,
llama3,zero_shot,art_085,false_positive_entity,companies,princeton university,
llama3,zero_shot,art_085,false_positive_entity,companies,university of california at berkeley,
llama3,zero_shot,art_085,false_positive_entity,companies,university of wisconsin-madison,
llama3,zero_shot,art_085,false_positive_entity,models,dreamcoder,
llama3,zero_shot,art_085,false_positive_entity,models,stitch,
llama3,zero_shot,art_085,false_positive_entity,technologies,generative ai,
llama3,zero_shot,art_085,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_085,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_086,false_positive_entity,companies,mit,
llama3,zero_shot,art_086,false_positive_entity,companies,national eating disorders association,
llama3,zero_shot,art_086,false_positive_entity,companies,nyu,
llama3,zero_shot,art_086,false_positive_entity,companies,ucla,
llama3,zero_shot,art_086,false_positive_entity,models,tessa,
llama3,zero_shot,art_086,false_positive_entity,technologies,ai agents,
llama3,zero_shot,art_086,false_positive_entity,technologies,multimodal ai,
llama3,zero_shot,art_086,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_086,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_086,missed_entity,models,chatgpt,
llama3,zero_shot,art_087,false_positive_entity,companies,inaturalist,
llama3,zero_shot,art_087,false_positive_entity,companies,mit,
llama3,zero_shot,art_087,false_positive_entity,companies,university college london,
llama3,zero_shot,art_087,false_positive_entity,companies,university of edinburgh,
llama3,zero_shot,art_087,false_positive_entity,companies,university of massachusetts at amherst,
llama3,zero_shot,art_087,false_positive_entity,companies,university of pittsburgh,
llama3,zero_shot,art_087,false_positive_entity,companies,world wildlife fund united kingdom,
llama3,zero_shot,art_087,false_positive_entity,models,gpt-4,
llama3,zero_shot,art_087,false_positive_entity,technologies,ai agents,
llama3,zero_shot,art_087,false_positive_entity,technologies,generative ai,
llama3,zero_shot,art_087,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_087,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_087,missed_entity,models,gpt-4o,
llama3,zero_shot,art_088,false_positive_entity,companies,mit-ibm watson ai lab,
llama3,zero_shot,art_088,false_positive_entity,technologies,ai agents,
llama3,zero_shot,art_088,false_positive_entity,technologies,generative ai,
llama3,zero_shot,art_088,false_positive_entity,technologies,multimodal ai,
llama3,zero_shot,art_088,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_088,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_089,missed_entity,companies,google,
llama3,zero_shot,art_090,false_positive_entity,companies,carnegie mellon university,
llama3,zero_shot,art_090,false_positive_entity,companies,mit,
llama3,zero_shot,art_090,false_positive_entity,models,gensql,
llama3,zero_shot,art_091,false_positive_entity,companies,mit,
llama3,zero_shot,art_091,false_positive_entity,companies,stanford university,
llama3,zero_shot,art_091,false_positive_entity,companies,university college london,
llama3,zero_shot,art_091,false_positive_entity,technologies,ai agents,
llama3,zero_shot,art_091,false_positive_entity,technologies,generative ai,
llama3,zero_shot,art_091,false_positive_entity,technologies,multimodal ai,
llama3,zero_shot,art_091,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_091,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_092,false_positive_entity,companies,ibm,
llama3,zero_shot,art_092,false_positive_entity,companies,mit,
llama3,zero_shot,art_092,false_positive_entity,technologies,ai agents,
llama3,zero_shot,art_092,false_positive_entity,technologies,generative ai,
llama3,zero_shot,art_092,false_positive_entity,technologies,multimodal ai,
llama3,zero_shot,art_092,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_092,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_093,false_positive_entity,companies,mit,
llama3,zero_shot,art_093,false_positive_entity,companies,stanford university,
llama3,zero_shot,art_093,false_positive_entity,companies,yale university,
llama3,zero_shot,art_093,false_positive_entity,models,crystalyze,
llama3,zero_shot,art_094,false_positive_entity,companies,csail,
llama3,zero_shot,art_094,false_positive_entity,companies,harvard university,
llama3,zero_shot,art_094,false_positive_entity,companies,mit,
llama3,zero_shot,art_094,false_positive_entity,companies,mit-ibm watson ai lab,
llama3,zero_shot,art_094,false_positive_entity,companies,northeastern university,
llama3,zero_shot,art_094,false_positive_entity,companies,open philanthropy,
llama3,zero_shot,art_094,false_positive_entity,companies,us army research laboratory,
llama3,zero_shot,art_094,false_positive_entity,companies,us national science foundation,
llama3,zero_shot,art_094,false_positive_entity,models,aia,
llama3,zero_shot,art_094,false_positive_entity,models,language models,
llama3,zero_shot,art_094,false_positive_entity,technologies,generative ai,
llama3,zero_shot,art_094,false_positive_entity,technologies,multimodal ai,
llama3,zero_shot,art_094,false_positive_entity,technologies,reinforcement learning,
llama3,zero_shot,art_094,false_positive_entity,technologies,retrieval-augmented generation,
llama3,zero_shot,art_095,false_positive_entity,companies,argonne national laboratory,
llama3,zero_shot,art_095,false_positive_entity,companies,duke university,
llama3,zero_shot,art_095,false_positive_entity,companies,emory university,
llama3,zero_shot,art_095,false_positive_entity,companies,harvard university,
llama3,zero_shot,art_095,false_positive_entity,companies,mathworks,
llama3,zero_shot,art_095,false_positive_entity,companies,mit,
llama3,zero_shot,art_095,false_positive_entity,companies,oak ridge national laboratory,
llama3,zero_shot,art_095,false_positive_entity,companies,university of california at santa barbara,
llama3,zero_shot,art_095,false_positive_entity,companies,university of south carolina,
llama3,zero_shot,art_095,false_positive_entity,models,graph neural network,
llama3,zero_shot,art_095,false_positive_entity,models,virtual node graph neural network,
llama3,zero_shot,art_095,false_positive_entity,technologies,ai agents,
llama3,zero_shot,art_095,false_positive_entity,technologies,generative ai,
llama3,zero_shot,art_095,false_positive_entity,technologies,multimodal ai,
llama3,zero_shot,art_095,false_positive_entity,technologies,reinforcement learning,
